Index	NumberPSM	Proteins	MaxPepProb	ReferenceIntensity	PPV193	PPV229	PPV232	PPV423	PPV503	PPV508	PPV516	PPV526	Pool12	PPV242	PPV334	PPV377	PPV554	PPV715	PPV728	PPV661	PPV808	Pool13	PPV519	PPV546	PPV780	PPV842	PPV856	PPV942	PPV890	PPV934	Pool14	PPV875	PPV988	PPV315	PPV414	PPV449	PPV523	PPV632	PPV682	Pool15	
CADM3	11	sp|Q8N126|CADM3_HUMAN;	0.9997	17.985303303404653	-0.1145441210809981	-0.22400060202823102	0.18286660611852668	-0.04043604929022582	-0.4693311219090557	0.14221276750417733	-0.0030723770832867814	-0.24889075056149768	0.27363455428180794	0.2201681276550156	0.5464537310313378	0.42862929377062553	-0.028272042023365085	-0.1157855169283648	0.22923988526162287	-0.06927709999196008	-0.2478337824567971	0.4108221483341259	0.3891427892622863	0.010153113213061005	-0.22495657014592174	0.1052014315615235	-0.027129174523211397	-0.04601106863822091	0.10171457412555496	0.030390407145405973	0.48709603459083617	NA	NA	NA	NA	NA	NA	NA	NA	NA	
CADM4	32	sp|Q8NFZ8|CADM4_HUMAN;	1.0	20.111045286443943	0.048727741057970064	0.034581406513560786	0.2640635723479692	-0.22357983124190373	-0.12830441511174584	-0.12248726612741478	-0.2351352341153614	-0.08866844628449222	0.4346762524659824	0.008014055718362556	0.5122891446559712	0.23173564628845789	-0.20469237542910124	-0.09417165041130904	0.06416864153753998	-0.21596912274934255	-0.12021978677433687	0.4572259701011774	0.1063772206720861	-0.2010025006241225	-0.1937088297218703	-0.3456452598358002	-0.34268179009440924	-0.09067887250828699	-0.35470429743911014	-0.4657154666165475	-0.010167114511542508	0.8173510715156431	0.4965348758502195	0.035685093817055424	-0.1990386099678929	7.637057796294755E-4	-0.3314452082101109	-0.6620518851256705	0.04400192157445204	0.6844423374323707	
CALM1	11	sp|P0DP23|CALM1_HUMAN;	1.0	20.51609030083702	0.10688244279077797	0.5966926046529846	-0.14599154320509644	-0.08125398971905362	0.28111204737976436	0.006772028172755462	0.681109699178803	-0.26137471178764393	-0.1624497286301234	-0.7082417416453044	-0.8436765627374201	-0.8843578474095004	0.898968017966014	-0.2582233473277542	0.5684724748788561	0.13548729024530104	0.44175328127103164	-0.4790801366238817	-0.8252718958258738	-1.9483973061341722	-0.8833897497005476	-0.10970505411749976	-0.47070567184627254	-0.7915973475016913	-0.1789527271816458	-0.004767861163990972	-0.3990338158542208	-0.5438184148987095	-1.5341296816282952	0.19926199824531654	0.008966212425602471	0.23854215063915785	0.5666037243611584	0.7829554998892316	1.78684166466598	-0.46141324075068724	
CALML5	1	sp|Q9NZT1|CALL5_HUMAN;	0.9987	14.614012755442312	0.6089085006325234	2.412382594880392	0.37751798373931944	0.48353538877316726	-0.012715812238727864	1.0809808073306613	1.1583149388661784	-0.6984048942743701	0.9252729801043764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
CALR	130	sp|P27797|CALR_HUMAN;	1.0	23.987853534015365	-0.11594893965410691	-0.030998928931011527	0.17819553864877147	-0.010576099703099473	-0.4300358206772241	0.31873104315112855	-0.16024886692384843	-0.2592038551259215	0.5424188881475662	0.3310753761014098	0.646906416239863	0.5202618220949287	0.19048128408026122	0.2074081374254808	0.14169806867210966	-0.11438406705593707	0.15984137464172754	0.5911196203695255	0.5590757694466566	0.08637963908480195	0.46420243533308936	0.13928104562823407	0.2530937527223287	0.32052873650020386	0.020982302069123993	-0.22461268136504486	0.5628816231854543	0.08936357646871107	0.043887186405767054	-0.07827768653488754	-0.5299808356997922	0.051270562068492787	7.483010715878535E-4	-0.560015559961025	-0.40598224401256733	0.5301967185609477	
CAND1	3	sp|Q86VP6|CAND1_HUMAN;	0.9986	15.990628952388366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.2222899414149073	-0.75658247647271	1.2325536240219988	1.781265185283222	1.3678626901508855	1.946455304827678	0.6613282060541898	2.2442677490863865	-0.6574527264191143	
CANT1	10	sp|Q8WVQ1|CANT1_HUMAN;	1.0	19.417741517348187	-0.6438446539053944	-0.026758615807732866	0.1683845826128696	0.37821639559614617	-0.18451228465133873	0.1012157399231226	-0.550121002580525	-0.03483794056350664	-0.0750080195375058	0.06775863653016412	0.051502821117395126	0.42535799254079176	0.05486809376506985	-0.049974022294292375	-0.24546328340778611	-0.3149945580387685	-0.20581713932604995	0.18802184881862605	0.5720645646255083	0.6283465706811846	0.1483436358584327	0.13963646239733674	0.6628143128103607	0.14378640126846554	0.42360519726215484	0.26895383889523217	0.5329199717966828	0.04141215527864661	0.2165536182451291	-0.3487571606635562	-0.8154188765035961	-0.16458095786962712	-0.7772467893673758	-1.276724905153512	0.04601939885502926	0.2603898615561242	
CANX	3	sp|P27824|CALX_HUMAN;	0.9982	15.331171603069881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.4369174968711471	-0.06986596824951796	0.18572067851002538	0.05930811133693581	-0.024095263938257894	-0.08356088946575513	0.02744314322392638	-0.430893387346412	-0.2838580231809722	-0.06550958746781221	0.30082891122353583	0.8011362122533363	0.6223008922501831	0.4885935274408526	0.4863813905024461	0.14115617524867208	0.7817323797983455	0.1374937193750876	
CAP1	3	sp|Q01518|CAP1_HUMAN;	0.9987	14.365222414457882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5733163936442294	-0.7199045385542586	0.060890706644955106	0.5888226141696222	0.4117681483315119	-0.1382526435400142	-0.21209481016889997	0.720362516377218	-0.3660873945313785	0.025684551812028555	-0.30207568825948083	1.5445123563393155	0.9482569669618188	0.987395805754085	0.7639543490861076	2.171369334434994	1.56035300629663	-0.04973649521052348	
CAPG	9	sp|P40121|CAPG_HUMAN;	1.0	16.11138248395478	-0.17785137614802693	0.013674401757543642	-0.7299724834301875	-0.47804867394859496	0.14555975733401993	0.08183902979569346	0.05858573764840358	-0.08234366046196762	-0.8179010502763151	-1.0743717890492004	-0.8055095628682936	-1.8565000064796031	0.5989913724623519	0.5644158809542477	1.2448295503348135	-0.1364432611806734	0.3183766741361591	-0.7305999444451476	-1.2851239033865882	-1.8178038223776358	-0.9950052038425343	-0.025351151205201816	0.31405212411714434	-0.984630474924304	0.13641843909396156	0.03246176037243842	-1.4495781397461371	0.007906200158467325	-0.364041071839611	0.16991805158738593	0.08061911748667061	0.1892249605951708	0.48543075603663244	0.6967775840644377	0.10335734837146315	-0.5420986059348802	
CAPN1	1	sp|P07384|CAN1_HUMAN;	0.9994	15.65111068084925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6062682231579886	-0.17486815650268994	0.8031111332667971	1.4044913701952515	0.6538794198407425	1.3646436806322466	0.6075340658509845	1.130593577789698	-0.6734051710164817	
CAPZB	2	sp|P47756|CAPZB_HUMAN;	1.0	15.843607693273611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.7779401995266242	-0.6503098692864384	1.3701172061337763	1.3219203787348324	1.5265848401191162	1.5034690410079428	1.0416572582215338	2.090858349749489	-1.2286871026403778	
CARTPT	9	sp|Q16568|CART_HUMAN;	0.9997	17.272793812244355	-0.6804966995756851	-0.2546732134983207	0.6063527324920246	-0.2209232148065663	0.04650776495400599	-0.36456267047629165	0.4721742134458795	0.05198937070080589	0.893215832811991	0.6595581654525429	0.13005380802561062	0.5202326829407617	0.21244012740065754	0.2266598200518386	-0.33277503333666303	0.013892305359277657	-0.5590805405004584	0.11401898080964834	1.378282608828557	0.6143619044109556	0.062275030130191755	-0.6463136411433688	0.023109541471732165	-1.1897578810917921	-0.23293188486843208	0.3652164690431725	0.6019946440484354	0.43141712202419624	-0.33658063638620206	0.7069249362560006	1.536473462346449	0.7702472229370487	0.8490374140847994	0.06385387946981957	1.3141751752660973	0.03376176660390051	
CASP14	1	sp|P31944|CASPE_HUMAN;	0.9956	14.190347450625993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.2987000372786843	-0.03663844427889096	0.11333088622717868	-0.40529411898749146	-0.8950638784262077	-0.3275170021144018	0.3692489532221397	-0.18263139069828327	-0.7538234734622673	NA	NA	NA	NA	NA	NA	NA	NA	NA	
CAST	2	sp|P20810|ICAL_HUMAN;	0.9993	16.478084572771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.746262455935025	-0.43173442255425076	1.7039171692844421	1.7787947583753905	1.4612293869955577	1.9390572870960687	1.594527585213699	2.4373249440589486	-1.1421818936922783	
CAT	284	sp|P04040|CATA_HUMAN;	1.0	24.35301940571983	-1.2308762777396156	-2.74245122667993	-2.899448673067746	-1.46268246891099	-0.6238590519034446	-2.7596193823711648	1.954140103360837	0.07682753270418274	-2.684693027227961	-2.4346376609203713	-2.7374420966518653	-2.945930288811514	1.7269844771448644	-0.8223203728642323	-0.41622710320967826	0.5831237468046631	0.9979831954442275	-2.6722334229869853	-2.519269050151933	-2.5634988735783777	-0.8853835195248574	-0.36907977311426077	-1.0198300838516703	-2.1636562025624744	1.2635193101675628	2.128940979260972	-2.681236124263645	-2.163200879056865	-1.8823018087126284	1.789792928885876	1.9987528972500153	1.8516813459330956	2.843508580997799	0.5732308532593464	2.6118063767232735	-2.9769506290101715	
CBLN1	10	sp|P23435|CBLN1_HUMAN;	0.9977	20.841891679404398	-0.38222450481821824	0.08099590124179201	0.1657398711112723	-0.2199115677890724	0.03914925015494486	-0.08185730475358888	0.17243228643685615	0.27175173878144143	0.693927616132489	0.5132175057045218	0.3143222381480473	0.3361945358612095	-0.5401593407946046	-0.16521254325454304	-0.37487147878878524	-0.24306161656760317	-0.16369915783387867	0.2220656629297464	0.5654808894186898	0.5132290020002852	-2.740110629728676E-5	-0.9221083121164426	-0.23399800512654867	0.056802289378358406	-0.14987722874485288	-0.5489070121356097	0.5356527460881413	0.2747360375372927	0.62272171345065	0.2460274535648166	-0.032121227884117864	-0.2540683179564729	-1.2081574145160179	0.19149341834689615	-0.6968946738406139	0.11501471788542794	
CBLN4	4	sp|Q9NTU7|CBLN4_HUMAN;	1.0	17.7068272754027	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.08822010690823401	-0.21232467754002782	0.08674161781936629	-0.14595012291526688	-0.22803858094724738	-0.22135326530243926	-0.25117770627131986	0.3447454925162967	-0.15715216927951392	-0.07268759780528011	0.1977852974354164	-0.18344482041030075	-0.3757162511861001	-0.7381744030080943	-0.38901254750049086	-0.350666464948024	-0.5767495461211034	0.15747190608417938	-0.14509215685844845	-0.2380267887510783	0.8699719010627325	0.09235869583569656	0.2047310379447458	0.08012898188832374	1.1898933499874076	-0.48953720112758603	-0.014430424377513518	
CBR1	1	sp|P16152|CBR1_HUMAN;	0.9998	14.054100946063025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.29925558144119	-1.1962375140888284	0.6742808593874092	0.9370370963212373	0.32744110556393036	-0.3139356583121171	1.4317049097189751	0.41614207989206875	-0.6527160821765214	NA	NA	NA	NA	NA	NA	NA	NA	NA	
CCDC126	4	sp|Q96EE4|CC126_HUMAN;	1.0	15.72145143095623	-0.20506202268402163	-0.4612299229031569	-0.2471562447180835	-0.38395889825600715	-0.7133734995264795	-0.5483648759493018	-0.19539031993420153	-0.30056876547536504	-0.22414821007938235	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.653377212039679	0.1844312357049276	0.6016043639951643	0.8844399348248286	-0.17709052526772773	0.37696152709820785	-0.10755459070221152	0.20969478327095548	0.5286423460744825	-0.3248282319655691	-0.8050891889348541	0.8969228951373927	0.8466190482747171	0.7469620177553571	1.0890860691207518	0.27028329829316355	1.4141388265195705	-0.061958371412966784	
CCL14	19	sp|Q16627|CCL14_HUMAN;	0.9988	20.514489456052473	1.087574410740137	-0.7798035880044969	-0.44559774722572687	-0.0998980002925185	0.06359827976829813	-0.16314094839765936	-0.3724109908017752	0.10250333824699709	-0.4282236309403369	-0.9935435084628743	-1.110357181535536	-0.7198409880933827	-0.40824802721866993	0.6064542693158801	-0.3734567264738917	1.358965142721999	0.308647008890059	-0.39604517537903305	-0.4161129666280159	-0.41654295439222544	0.11128606188177281	0.40439231353839844	0.8905106180577667	0.5607482922491402	0.6628599580735499	0.32477197875590313	-0.2003162581158886	-0.9356074243150663	0.1367379897646135	-0.7460082867276574	0.3530441659360575	-0.4287868067898435	0.14559959675326795	0.3832593335013623	0.8482966050305283	-0.39734648553154095	
CCN2	14	sp|P29279|CCN2_HUMAN;	1.0	20.135706106931185	0.37400245756715655	-0.23642036224170493	0.12535627639585645	0.704498935891448	-0.1523840664686631	0.49348147647665286	-0.27572105903310096	-0.3813234917629895	0.1579803406247433	-0.2106724592363447	0.06386845728170476	0.657680681366255	0.5790397061586696	0.27779690046516947	0.4082639176965337	0.32133759519706473	0.04111835896470417	0.06352738228573696	0.37451942431018725	0.3325694017747054	0.17722911793031537	1.4260389617888016	1.3458736820102422	1.346789136369107	0.8703790578125736	0.8183065663116373	0.7630426057721476	0.6940494379811297	0.7753550235360214	-0.9214268104100256	0.11731097839322935	-1.0276395922346255	-0.20627007074962922	0.6590363516421718	0.22179573053949664	0.7652634566567817	
CCN3	3	sp|P48745|CCN3_HUMAN;	0.9966	17.021993880612957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15171179860564532	0.661389407433818	0.32954430352570485	0.9153886120803438	0.4537982194842902	0.39210218424345156	0.4516982058532757	-0.12399688062800074	0.15313096209540156	-0.5107020098961592	-0.34251720304389277	-0.17215171699704257	-0.34528623108931544	-0.20746222235169665	-0.13871558560559016	0.6980563195625136	-0.0902929630510858	-0.10451142042616635	
CD109	5	sp|Q6YHK3|CD109_HUMAN;	0.9996	17.30479847452609	0.041078663417179584	0.21084780884108856	-0.2553909995960284	0.48950398505092263	0.07084960998875545	0.01444892582810553	-0.09486330589103353	-0.023735120810757238	-0.1743295741840174	-0.46887889159926743	-0.9745510285053869	-0.30305861561602576	-0.34080409267610756	-0.6352956094123074	-0.6589093731776412	-0.5860135585421364	-0.5219996583546802	-0.7421265355438926	-0.6671798950167354	0.5943367991324751	0.4708812182041977	0.9359071903387539	0.7501621966649532	0.8432315760752354	0.600729505212088	0.4502765581796808	0.3452358306040315	-0.05522753169826311	0.08895167879272492	-0.271165177034713	0.08502958859001541	-0.1868628815515594	-0.8977776314929482	0.4872764108186214	-0.006268872298671013	-0.38017971707011355	
CD14	123	sp|P08571|CD14_HUMAN;	1.0	24.238646231944344	0.31486791364633504	-0.21300259951300315	-0.2105990004689895	0.5564793384190247	0.3165806570788856	0.03402910763438172	-0.0416297110804571	0.44265055182154356	-0.5544641895691789	-0.5766428794676219	-0.6188692012741037	-0.8696212110262689	-0.05864935762696932	0.014512244527000284	0.6582947151064227	0.25756513528659397	0.3583447942969489	-0.6343365445927631	-0.22384390255361009	-0.33136622591355014	-0.12993152190736668	0.8321655237294818	0.14110096427168184	0.014250518955376545	-0.058774722242169286	0.4483437284473295	-0.5595488600459806	-0.3386443342902923	-0.2063331544138567	0.07535874236078755	0.40583578646177276	-0.02499497731677014	0.033392101090045756	0.15528427416234614	-0.01325214933906782	-0.3879158107080265	
CD163	113	sp|Q86VB7|C163A_HUMAN;	1.0	22.04705244002604	0.22009758938752988	0.17666756860424027	-0.02996560703455753	1.0612597271700865	0.5838391933977869	0.41421660450333864	0.14243769484088808	0.297158740867415	-0.3422989134204504	-0.53081295629773	-0.7145731853648614	-0.8177085011719276	0.21549523407202686	0.18267401193305766	0.7358490078222859	0.1285776823855036	0.1282662854565677	-0.3383965260023247	-0.11987677942520758	-0.5417714617021545	0.032437943640124534	1.0443718735758605	0.10699817737383466	0.35342347980080424	0.03448401180901284	-0.1701614571173291	-0.33043919366040253	-0.2916103191708257	-0.4567101365769375	-0.046202685427654266	0.07557648465529887	-0.11920542716335714	-0.4593290752006416	-0.02350049946309074	0.10294368009315047	-0.07286245738858987	
CD248	3	sp|Q9HCU0|CD248_HUMAN;	0.9939	16.571167361911407	0.8541141231809437	-0.01981606030510452	-0.16081944922483782	0.19100886344957058	-0.001654957357253295	-0.07353714432458602	-0.42634385679613906	-0.3393859756983506	0.21758475337660466	-0.2836356587224067	0.27303210021742386	-0.2637071849859485	0.19979962953103536	-0.04702022324675692	0.15367251681961314	0.38681500128671864	-0.14487219532627016	0.3816802909028265	0.06804467875089504	-0.37141279590407095	-0.2761610632578466	1.0661307802925677	-0.46357521068784724	0.162597276672114	-0.5072533064667586	-0.3632385077650788	-0.26944414087927093	NA	NA	NA	NA	NA	NA	NA	NA	NA	
CD44	48	sp|P16070|CD44_HUMAN;	1.0	23.209822138624393	0.5670636897200234	0.037760133620133196	0.35511142276413565	0.5166936354496778	0.3296457600471694	0.29012124390047145	0.03663179603701128	0.506834844627293	-0.10323223505390589	0.24501715389019374	-0.15326894273510705	0.06942957731597854	-0.11694541497753308	0.050093700966235666	0.14597781469120097	0.2212565481555515	0.16730729363059105	0.01891535828341606	0.438903129515098	-0.07673420681356014	0.10889242637867769	0.7997871387359758	0.17070064382309713	0.7275128936839166	-0.4976313677961186	-0.3035961664589575	0.025783576427865995	0.36838772651428053	0.043216796849280925	0.7829832823599734	0.04813705420207537	0.5273639026568757	-0.05866746846009008	0.6258943720490731	-0.10553760883891528	0.410175013101016	
CD46	10	sp|P15529|MCP_HUMAN;	0.9992	18.76479474754435	0.2866959507280811	-0.29918038199298724	0.06685485033462779	0.22882820445953644	0.1963684320793373	-0.08763382202035608	0.08220775722347007	-0.23161988413908752	0.4772914233058221	0.5855870052894989	0.8405611848187919	0.48331138947156305	0.431835194521772	0.041849780804215975	0.3613683153821601	-0.012511394427395572	7.78309967634172E-4	0.5297478411502308	-0.04327827523635275	0.2757951748314955	-0.08165512085501048	0.26612810591122305	-0.2752889784329602	0.046405686109870725	0.13451753623790585	-0.036466372608233044	0.1487445932332001	0.4179030006635496	0.23984111900931104	0.15559101013282994	0.436719929813985	-0.3850677138907814	-0.2936928545905726	-0.32720319744213455	-0.14120240101478387	0.40503240339246105	
CD55	35	sp|P08174|DAF_HUMAN;	1.0	20.216866588933403	0.08844339298656756	0.31850524348619125	0.5021158818497717	-0.042548514156159456	-0.041229826213110776	0.09572832244831098	0.013075477538996516	-0.0565292418485166	0.811901203887484	0.7171454503900758	0.517426900398124	0.6330910760480215	-0.06272022375826802	0.04874686549846796	0.1675793647240127	0.08477150987653737	-0.02991913353884179	0.596653619370235	0.5835394303154091	-0.0428670647524676	0.12058337419401122	0.14014637888724835	-0.013450110080326816	0.09261342699907393	-0.31279524734475617	-0.5279183974080226	0.21773823476713972	0.956401999562178	0.7099877354251962	0.22044451979860558	-0.10684402790616421	0.17616060507293785	-0.5505326936152724	-0.07891675965196754	0.029239550729521113	0.8355357228146261	
CD59	37	sp|P13987|CD59_HUMAN;	1.0	23.146062177612325	0.5460402994538942	-0.09496736140891837	0.5367962093642236	0.8946965438731675	-0.4779927565961213	0.7706156857202036	-0.08515412316690352	-0.05462512899079108	0.6390725851445702	0.1937693990693301	0.4509506757552919	0.29750095589239756	0.22682477381543853	0.13134200364577264	-0.016542646264392502	0.5402472340770057	0.11615200204839038	0.29691866971560454	0.5651716893068182	0.13060015519810886	0.238690640975745	0.27142648112738055	0.2713182724023211	0.41675563900129253	0.1293537474070372	-0.28655844954391085	0.572455628052297	0.42511938587869347	0.4463899854544868	0.12026571412249698	-0.15415463268351726	0.1618068087061344	-0.12996174312934272	-0.1725326725640448	-0.15828499049498745	0.8271766777109697	
CD93	6	sp|Q9NPY3|C1QR1_HUMAN;	0.9994	18.070490274474565	0.8770433371155208	-0.17178308242919194	-0.5214223061002459	0.1038936890653277	0.6937871787637384	-0.1546127221311968	-0.401374490086285	0.03218409703559999	-0.4241947673768025	-0.28388924183982844	-0.694158202298516	-0.7673108159640005	-0.3924129830141827	-0.3830104642766381	0.33956889830373527	-0.07721415040838231	-0.0022807947202920786	-0.4294499330559436	-0.6379426401798058	-0.340865338892403	-0.7882016280780344	0.3956406297140571	-0.6003699205923096	-0.7186058002331941	-0.29056566042471	-1.054932533316256	-1.1305639789577384	NA	NA	NA	NA	NA	NA	NA	NA	NA	
CD99L2	1	sp|Q8TCZ2|C99L2_HUMAN;	0.9963	14.33444622540438	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1815751054914738	1.82853268228726	1.8317823525644723	1.1988829822734401	0.8485868096329385	0.08527735440831918	-0.10629182911246104	0.09809447412952998	1.5512887889312381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
CDH1	7	sp|P12830|CADH1_HUMAN;	1.0	19.237163520647318	0.19127878444397695	0.14238001530285782	-0.675066049806957	-0.23521897046887563	-0.0633896540613339	-0.5664706524274532	-0.4957988476521358	-0.8399206969315127	-1.1607779139885408	-0.30691381803654494	-0.18028216698548372	0.13018376886067173	-0.3448476791239279	0.047507314826005675	0.30625959500287614	0.8182422807442871	0.7286777110789835	-0.5159292290400357	-1.179561516490037	0.3661177143538321	-0.47563919293704293	0.08126692468804997	-0.4463093473393789	0.10011067895878112	0.1696258711749663	-0.3525836389350552	-0.43976295870645465	-0.5687124322087915	0.4495752732914102	-0.30875851093486073	0.34892611525486306	-0.09428497093591215	-0.27504942621558826	0.46896944564925924	0.22914304842639766	-0.04584289294544419	
CDH11	3	sp|P55287|CAD11_HUMAN;	0.9976	16.524479038034908	0.572367476514307	-0.11890371754652396	0.4190005807003052	0.5348224014677525	-0.7901645451930506	0.5248229408598721	-1.1998716758032764	-0.13525162055161388	-0.6954252692458271	0.12136987862167814	-0.7674437290259459	0.4252611479227415	0.18252261081716048	0.5802095310764726	-0.16671123885850925	-0.4765429612615151	-0.7841450660146325	-0.33068315830070105	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.05131612786756223	-0.9988903425896449	0.06458363655934019	-0.016639403969860744	-0.4267126444178464	0.1623346252144593	-0.3918579846884942	0.4716812725346493	-0.4948194951308391	
CDH13	14	sp|P55290|CAD13_HUMAN;	1.0	18.953227783514794	0.040586329242742636	0.24812490104005125	0.538623154131117	-0.08285511143574897	0.42630697137097506	-0.06524323076143723	0.2684419672124392	-7.887730214637401E-4	-0.16152573755304145	0.1517280865141064	-0.4066039182013408	-0.5755027963669139	-1.0186590729922957	0.2704518383927992	0.11605208239986364	0.7154782061409897	0.1351553076137204	-0.5400848371079734	-0.44669187132276367	-0.013510955189358853	-0.31684584681329	0.17629525222479003	0.024353235993548772	0.27601256856687995	-0.18078897251113668	-0.14758662409817447	-0.37032465088262256	-0.10180032786124693	0.6243866409310979	-0.08738969847141398	0.38303070815099094	-0.1385923239277531	0.04090496124047416	0.4640303381672837	0.26997963028240246	0.2757090695850568	
CDH2	124	sp|P19022|CADH2_HUMAN;	1.0	24.17588749379709	-0.9464457313420516	-0.695374077374252	-0.5316643075546876	0.12357998158451	-0.9049077083552755	-0.16536033571711073	-0.2592008971531312	0.03183505305300205	-0.21014386246808625	-0.07552522741924506	0.06268228338070747	0.2532429400927416	0.5723595941916257	0.19050120615743094	-0.019317515384594586	-0.4102131367454156	-0.16792447911967834	-0.2850198087306737	0.8609719913414624	0.11669589152682924	0.18772628254064694	-0.0863266784168335	0.518940875013393	-0.07768789598019987	0.3292113648886761	0.6953908213109603	-0.06763793984194066	0.453987773859192	0.18715933476202995	-0.19977436840458207	-0.008525761188336922	-0.12453631311204649	-0.09756450056215993	-0.9945004710108103	-0.07694238455524616	-0.2723276639553287	
CDH20	2	sp|Q9HBT6|CAD20_HUMAN;	0.9992	14.505875587071214	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.3797566718777219	-0.7825253669490153	-0.8778372525325704	-0.37490872237641826	-0.39766825820719287	-0.6187316691270119	-0.7915892591825351	-0.5802455373435329	-0.5762981352790266	0.5429563822043741	0.06240479029293766	-0.7783017432708923	-0.21894239289539286	0.3436383977610218	0.1862507995153755	-0.3516711518191138	-0.3446872082469312	-0.7078535795769252	NA	NA	NA	NA	NA	NA	NA	NA	NA	
CDH23	10	sp|Q9H251|CAD23_HUMAN;	0.9999	18.804832216494905	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0614767798707021	0.0639573585252271	0.3817303190244079	0.776066129755216	0.2041008145962815	-0.22684980679774824	-0.5128718786266635	-0.4371104514448092	0.0421622809679576	0.6888270151957174	0.026972816207957884	0.20034204638212616	-0.23258413127443944	0.3955866338316181	0.13119670121771998	-0.037243224720150625	0.17562109855067032	-0.18602830458027775	0.08309287257872588	-0.44447767254126624	-0.13058567133132737	-0.44207931196994377	-0.06664792526567265	0.765467048006693	-0.7443383706632041	-0.6338712902895463	-0.28361118882223124	
CDH4	17	sp|P55283|CADH4_HUMAN;	1.0	19.333045435482674	-0.3666586462820076	0.015299078261275412	0.1839539474552474	0.13934586437560537	-0.23222661920541565	0.14916373121977244	0.017848455485997228	-0.00425336051304015	0.25306758283480724	0.023260809985234943	0.3361014962993294	0.5542565582313959	0.1640545665513362	0.19599896957188978	-0.06121548681861366	-0.6536477204151261	-0.38658858974995614	0.13326901310404438	0.330959190524319	0.19380536400639414	-0.17753366853871055	-0.2966592370320704	0.3818258507897232	0.2413341029965852	-0.22181766455322505	0.141198914754872	0.021050879276165446	0.401119775187166	0.4582191420443591	0.06707162211818929	-0.0853675320440006	-0.2736346204256792	-0.349587646831222	-0.7106095603299627	-0.11440741961859668	0.020802772456519847	
CDH5	29	sp|P33151|CADH5_HUMAN;	1.0	21.721085356850402	0.7739733799928601	0.877761170530527	0.4983177323875472	0.2073916837048264	-0.6147457401787353	-0.07191072510510388	-0.716433146155941	-0.36657364256350533	-0.7699990702147796	0.7560283280396227	-0.7685539487474977	-0.2809087690877927	-0.7556068663783511	0.13521719323012427	-0.4747834762877865	-0.031823410073696046	-0.3762279972281082	-0.6715271875126376	-0.6696459677271926	0.710211594447836	-0.35169469274707543	0.9190505127820199	0.07560278721354319	0.660163224696388	-0.3063151720028805	-0.6631066007573647	-0.6304913610832781	-0.2079527378430046	-0.2892178840912516	-0.6533079377613253	-0.3231790560530241	-0.6350775725384574	-0.9850929470263416	0.3279637603266554	-0.5170323027939148	-0.4557619304898166	
CDH6	16	sp|P55285|CADH6_HUMAN;	0.9999	19.323944849631076	-0.3216723107930175	-0.30375475698660015	-0.6559503762019547	0.44744354013218324	-0.3013619088284667	-0.08171078530650178	0.09844529322733386	-0.7506778505959222	-0.6448268125769618	0.49903220485194044	-0.4221503545729539	0.23630401924072508	-0.3814068260760677	0.04591161747833006	0.1415184728529253	-0.4294035447558615	-0.7085093225682462	0.02237744912954298	0.16255458839915615	0.6223606737274263	-0.5843552346809431	0.14304728396984778	-0.17938972929596275	0.8528810019351503	-0.5337921993998251	-0.04622704588845927	0.24485878180182574	-0.09350861116222697	0.205380404896923	-0.7037276716990242	-0.4008434263857694	-0.43303494478703364	-0.18455311454463086	-0.2140376022557371	0.18111514424094466	-0.1932570182746991	
